18352,1967,4518
18353,1967,921
18354,1967,4203
18355,1967,2043
18356,1967,2563
18357,1967,2592
18358,1967,3639
18359,1967,220
18360,1968,1382
18361,1968,143
18362,1968,1466
18363,1968,4037
18364,1968,1863
18365,1968,5309
18366,1968,128
18367,1968,4539
18368,1968,1306
18369,1968,2093
18370,1968,210
18371,1968,1628
18372,1968,27
18373,1968,5308
18374,1969,1382
18375,1969,143
18376,1969,1466
18377,1969,4037
18378,1969,1863
18379,1969,5309
18380,1969,128
18381,1969,4539
18382,1969,1306
18383,1969,2093
18384,1969,210
18385,1969,1628
18386,1969,27
18387,1969,5308
18388,1972,632
18389,1972,2036
18390,1972,2956
18391,1972,921
18392,1972,4203
18393,1972,2563
18394,1972,2592
18395,1972,3639
18396,2282,4058
18397,2282,2242
18398,2282,1740
18399,2282,1631
18400,2282,5283
18401,2282,4332
18402,1973,1341
18403,1973,4032
18404,1973,28
18405,1973,4037
18406,1973,4823
18407,1973,3848
18408,1973,2733
18409,1973,3594
18410,1973,1628
18411,1973,2395
18412,1973,1513
18413,1973,3639
18414,1974,1341
18415,1974,28
18416,1974,4037
18417,1974,4823
18418,1974,3848
18419,1974,2733
18420,1974,3594
18421,1974,1513
18422,1974,1628
18423,1974,327
18424,1974,3639
18425,1974,2930
18426,2284,5148
18427,2284,4968
18428,2284,1455
18429,2284,1457
18430,2284,170
18431,2284,2089
18432,2284,368
18433,2284,3531
18434,2284,3018
18435,2285,1346
18436,2285,3013
18437,2285,1545
18438,2285,1136
18439,2285,4968
18440,2285,2322
18441,2285,170
18442,2285,1134
18443,2285,1542
18444,2285,8
18445,1976,28
18446,1976,4823
18447,1976,4098
18448,1976,4996
18449,1976,2193
18450,1976,1841
18451,1976,5159
18452,1976,3594
18453,1976,739
18454,1976,93
18455,1976,1006
18456,2287,2571
18457,2287,5149
18458,2287,3013
18459,2287,538
18460,2287,1136
18461,2287,2089
18462,2287,368
18463,1978,4098
18464,1978,28
18465,1978,4823
18466,1978,2193
18467,1978,1841
18468,1978,2930
18469,1978,5159
18470,1978,3594
18471,1978,739
18472,1978,93
18473,1978,1006
18474,1978,1466
18475,1979,2777
18476,1979,465
18477,1979,3428
18478,1979,4168
18479,1979,3333
18480,1979,3346
18481,1979,3257
18482,1979,2680
18483,1979,2112
18484,1979,1466
18485,1980,1382
18486,1980,4286
18487,1980,1652
18488,1980,3341
18489,1980,4961
18490,1980,2545
18491,1980,1441
18492,1980,3639
18493,1671,4424
18494,1671,4954
18495,1671,5254
18496,1671,5255
18497,1671,334
18498,1671,4955
18499,1671,3271
18500,1671,681
18501,1671,3978
18502,1671,5252
18503,2291,4832
18504,2291,2534
18505,2291,4224
18506,2291,2553
18507,2291,4731
18508,2291,3859
18509,2291,5151
18510,2291,4559
18511,2291,2818
18512,2291,2628
18513,1672,3404
18514,1672,2579
18515,1672,1829
18516,1672,677
18517,1672,3414
18518,1672,61
18519,1672,3052
18520,1672,4647
18521,1672,1372
18522,1672,3415
18523,2292,4832
18524,2292,2534
18525,2292,4224
18526,2292,2553
18527,2292,4731
18528,2292,3859
18529,2292,5151
18530,2292,4559
18531,2292,2818
18532,2292,2628
18533,1797,5162
18534,1797,3027
18535,1797,2641
18536,1797,202
18537,1797,5306
18538,1797,5139
18539,1797,2232
18540,1797,2664
18541,1797,3758
18542,2107,5274
18543,2107,3919
18544,2107,2968
18545,2107,2311
18546,2107,142
18547,2107,737
18548,2107,1334
18549,1798,467
18550,1798,4803
18551,1798,422
18552,1798,2115
18553,1798,202
18554,1798,1428
18555,1798,3040
18556,1798,5308
18557,1488,21
18558,1488,2758
18559,1488,4947
18560,1488,2956
18561,1488,2413
18562,1488,4948
18563,1488,1144
18564,1488,2291
18565,1488,485
18566,1488,2340
18567,1488,673
18568,1488,656
18569,1488,923
18570,1488,4658
18571,2108,1697
18572,2108,5277
18573,2108,2871
18574,2108,1100
18575,2108,5278
18576,2108,1490
18577,2108,1244
18578,2108,5276
18579,2108,5279
18580,2108,601
18581,2108,4331
18582,2108,1702
18583,2108,5275
18584,2108,1334
18585,1179,3824
18586,1179,1355
18587,1179,4622
18588,1179,4699
18589,1179,1356
18590,1179,4073
18591,1179,2162
18592,1179,669
18593,1179,356
18594,1489,21
18595,1489,882
18596,1489,2267
18597,1489,81
18598,1489,2646
18599,1489,2265
18600,1489,3582
18601,1489,2291
18602,1489,4507
18603,1489,4129
18604,2109,2968
18605,2109,1697
18606,2109,5277
18607,2109,2871
18608,2109,1100
18609,2109,5278
18610,2109,1244
18611,2109,1490
18612,2109,5276
18613,2109,5279
18614,2109,601
18615,2109,1702
18616,2109,5275
18617,2109,1334
18618,1180,708
18619,1180,2977
18620,1180,5095
18621,1180,4481
18622,1180,978
18623,1180,3738
18624,1180,11
18625,1180,909
18626,1180,489
18627,1180,4393
18628,1180,1198
18629,1180,1654
18630,1799,5162
18631,1799,3027
18632,1799,2641
18633,1799,202
18634,1799,5306
18635,1799,5139
18636,1799,2232
18637,1799,2664
18638,1799,3758
18639,1490,21
18640,1490,882
18641,1490,2267
18642,1490,81
18643,1490,2646
18644,1490,2265
18645,1490,3582
18646,1490,2291
18647,1490,4507
18648,1490,4129
18649,2110,1697
18650,2110,5277
18651,2110,2871
18652,2110,1100
18653,2110,5278
18654,2110,1490
18655,2110,5279
18656,2110,1244
18657,2110,5276
18658,2110,601
18659,2110,4331
18660,2110,1702
18661,2110,5275
18662,2110,1334
18663,1181,2644
18664,1181,1958
18665,1181,5241
18666,1181,3883
18667,1181,4699
18668,1181,3228
18669,1181,4731
18670,1181,3496
18671,1181,726
18672,1181,3034
18673,2111,2968
18674,2111,1697
18675,2111,5277
18676,2111,2871
18677,2111,1100
18678,2111,5278
18679,2111,1244
18680,2111,1490
18681,2111,5276
18682,2111,5279
18683,2111,601
18684,2111,5275
18685,2111,1334
18686,1182,2859
18687,1182,1203
18688,1182,4481
18689,1182,491
18690,1182,3258
18691,1182,403
18692,1182,2531
18693,1182,1989
18694,1182,30
18695,1492,2319
18696,1492,3920
18697,1492,3203
18698,1492,22
18699,1492,2291
18700,1492,678
18701,1492,4507
18702,1802,608
18703,1802,5264
18704,1802,5129
18705,1802,2266
18706,1802,5263
18707,1802,686
18708,1802,30
18709,1802,1347
18710,1802,586
18711,1802,1498
18712,2112,476
18713,2112,592
18714,2112,1490
18715,2112,3624
18716,2112,3754
18717,1493,1219
18718,1493,60
18719,1493,4785
18720,1493,2265
18721,1493,1019
18722,1493,3197
18723,1493,2490
18724,1493,4129
18725,1493,4641
18726,1493,4507
18727,1493,3947
18728,1493,2499
18729,1183,2644
18730,1183,1958
18731,1183,5241
18732,1183,3883
18733,1183,4699
18734,1183,3228
18735,1183,4731
18736,1183,3496
18737,1183,726
18738,1183,3034
18739,1184,2859
18740,1184,1203
18741,1184,4481
18742,1184,491
18743,1184,3258
18744,1184,403
18745,1184,2531
18746,1184,1989
18747,1184,30
18748,1494,882
18749,1494,3002
18750,1494,2192
18751,1494,2343
18752,1494,2267
18753,1494,2646
18754,1494,3337
18755,1494,3855
18756,1494,3789
18757,1494,2739
18758,1494,2291
18759,1494,4129
18760,1494,2327
18761,1494,4507
18762,1494,3947
18763,1494,472
18764,1494,923
18765,1494,4658
18766,1804,4802
18767,1804,4806
18768,1804,1684
18769,1804,498
18770,1804,2764
18771,1804,3552
18772,1804,2444
18773,1495,3770
18774,1495,2193
18775,1495,2265
18776,1495,678
18777,1495,4507
18778,1495,1172
18779,1495,428
18780,1805,1341
18781,1805,4721
18782,1805,4960
18783,1805,4810
18784,1805,3719
18785,1805,2733
18786,1805,876
18787,1805,2047
18788,1805,3267
18789,2115,476
18790,2115,592
18791,2115,1490
18792,2115,3624
18793,2115,564
18794,1806,34
18795,1806,3027
18796,1806,2232
18797,1806,5134
18798,1806,3688
18799,1806,3934
18800,1806,5133
18801,2116,476
18802,2116,592
18803,2116,1490
18804,2116,3624
18805,2116,4331
18806,2116,3754
18807,1187,708
18808,1187,5095
18809,1187,4481
18810,1187,978
18811,1187,3738
18812,1187,489
18813,1187,11
18814,1187,909
18815,1187,2582
18816,1187,4393
18817,1187,1198
18818,1187,1654
18819,1807,1341
18820,1807,4721
18821,1807,4960
18822,1807,4810
18823,1807,2733
18824,1807,876
18825,1807,1517
18826,1807,2047
18827,1807,3267
18828,2117,1490
18829,2117,592
18830,2117,3624
18831,2117,2062
18832,1188,2859
18833,1188,708
18834,1188,4481
18835,1188,3593
18836,1188,176
18837,1188,624
18838,1808,34
18839,1808,3027
18840,1808,5134
18841,1808,4809
18842,1808,3688
18843,1808,3934
18844,1808,5133
18845,2118,1490
18846,2118,564
18847,2118,592
18848,2118,3624
18849,1189,2859
18850,1189,708
18851,1189,4481
18852,1189,3593
18853,1189,176
18854,1189,624
18855,1809,849
18856,1809,4810
18857,1809,815
18858,1809,1517
18859,1809,4330
18860,1809,4804
18861,1809,4327
18862,2119,1490
18863,2119,564
18864,2119,592
18865,2119,3624
18866,1810,686
18867,1810,1270
18868,1810,3688
18869,1810,1737
18870,1810,5132
18871,1810,2160
18872,1810,5133
18873,1810,3065
18874,1810,5266
18875,1191,4716
18876,1191,1472
18877,1191,1119
18878,1191,2065
18879,1191,2390
18880,1191,3615
18881,1191,2607
18882,1191,3602
18883,1191,2498
18884,1191,3034
18885,1811,849
18886,1811,4810
18887,1811,815
18888,1811,2643
18889,1811,4330
18890,1811,4804
18891,1811,4327
18892,1192,420
18893,1192,5095
18894,1192,2707
18895,1192,1222
18896,1192,1383
18897,1192,3593
18898,1192,4669
18899,1192,2346
18900,1192,1498
18901,1812,686
18902,1812,1270
18903,1812,3688
18904,1812,1737
18905,1812,5132
18906,1812,2160
18907,1812,5133
18908,1812,3065
18909,1812,5266
18910,1193,420
18911,1193,5095
18912,1193,3682
18913,1193,1222
18914,1193,1383
18915,1193,3593
18916,1193,2346
18917,1193,1498
18918,1194,2578
18919,1194,3642
18920,1194,3619
18921,1194,2390
18922,1194,3274
18923,1194,3602
18924,1194,726
18925,1814,2777
18926,1814,3217
18927,1814,849
18928,1814,5330
18929,1814,2883
18930,1814,2884
18931,1814,3
18932,1814,2909
18933,1195,5095
18934,1195,3682
18935,1195,2977
18936,1195,1107
18937,1195,2113
18938,1195,1383
18939,1195,3258
18940,1195,4626
18941,1195,2346
18942,1195,667
18943,1195,1240
18944,1505,379
18945,1505,3330
18946,1505,3345
18947,1505,4950
18948,1505,4948
18949,1505,3712
18950,1505,485
18951,1505,673
18952,1505,216
18953,1815,5127
18954,1815,2343
18955,1815,5123
18956,1815,181
18957,1815,5136
18958,1815,3337
18959,1815,12
18960,1815,1542
18961,1815,2739
18962,1815,2738
18963,1815,30
18964,1815,2327
18965,1815,4809
18966,1815,586
18967,1815,3758
18968,1815,2316
18969,1196,5095
18970,1196,3682
18971,1196,2977
18972,1196,1107
18973,1196,2113
18974,1196,2413
18975,1196,4626
18976,1196,176
18977,1196,1240
18978,1196,624
18979,1506,2319
18980,1506,678
18981,1506,1019
18982,1506,3203
18983,1506,22
18984,1506,4641
18985,1506,4507
18986,1506,4129
18987,1816,467
18988,1816,4286
18989,1816,1717
18990,1816,876
18991,1816,1441
18992,1816,2170
18993,1507,1219
18994,1507,60
18995,1507,2319
18996,1507,4785
18997,1507,2157
18998,1507,2267
18999,1507,2265
19000,1507,3947
19001,1507,3712
19002,1507,3197
19003,1507,22
19004,1507,2490
19005,1507,4129
19006,1507,656
19007,1507,2499
19008,1817,3733
19009,1817,5149
19010,1817,1118
19011,1817,5134
19012,1817,3173
19013,1817,643
19014,1817,538
19015,1817,5139
19016,1817,5135
19017,1817,2232
19018,1817,3758
19019,2127,5312
19020,2127,5313
19021,2127,3108
19022,2127,2311
19023,2127,5311
19024,2127,5310
19025,2127,1771
19026,2127,1866
19027,2127,3232
19028,2127,4150
19029,2127,4332
19030,2127,2282
19031,2127,1761
19032,1198,3158
19033,1198,5160
19034,1198,887
19035,1198,2390
19036,1198,4984
19037,1198,4345
19038,1198,242
19039,1198,4656
19040,1198,5075
19041,1198,5051
19042,1198,5163
19043,1198,2607
19044,1198,2162
19045,1198,1189
19046,1199,708
19047,1199,3104
19048,1199,5095
19049,1199,433
19050,1199,11
19051,1199,239
19052,1199,538
19053,1199,4937
19054,1199,1383
19055,1199,5159
19056,1199,1894
19057,1199,4481
19058,1199,4656
19059,1199,476
19060,1199,3534
19061,1199,5163
19062,1199,1742
19063,1199,881
19064,1199,2966
19065,1200,1119
19066,1200,5149
19067,1200,726
19068,1200,1882
19069,1200,5075
19070,1200,3228
19071,1200,3034
19072,1200,1894
19073,2129,1941
19074,2129,182
19075,2129,5306
19076,2129,2889
19077,2129,4332
19078,2129,2058
19079,2129,1159
19080,1201,4481
19081,1201,1383
19082,1201,2413
19083,1201,2840
19084,1201,2531
19085,1201,1989
19086,1201,2379
19087,1201,586
19088,1511,21
19089,1511,2758
19090,1511,2862
19091,1511,4947
19092,1511,3735
19093,1511,2956
19094,1511,4973
19095,1511,2413
19096,1511,1144
19097,1511,2291
19098,1511,485
19099,1511,2340
19100,1511,673
19101,1511,4507
19102,1511,4126
19103,1511,656
19104,1511,923
19105,2131,1941
19106,2131,3919
19107,2131,431
19108,2131,5280
19109,2131,564
19110,2131,142
19111,2131,1159
19112,1512,997
19113,1512,81
19114,1512,2419
19115,1512,2019
19116,1512,3582
19117,1512,4507
19118,1512,4325
19119,1822,2777
19120,1822,3217
19121,1822,849
19122,1822,5330
19123,1822,2883
19124,1822,4996
19125,1822,3552
19126,1822,3
19127,2132,5281
19128,2132,1941
19129,2132,431
19130,2132,1697
19131,2132,564
19132,2132,5278
19133,2132,601
19134,2132,3119
19135,1513,997
19136,1513,81
19137,1513,2419
19138,1513,2019
19139,1513,3582
19140,1513,4507
19141,1513,4325
19142,1823,5127
19143,1823,5123
19144,1823,181
19145,1823,5136
19146,1823,3337
19147,1823,12
19148,1823,2738
19149,1823,30
19150,1823,2327
19151,1823,4809
19152,1823,586
19153,1823,3758
19154,1823,2316
19155,2134,3209
19156,2134,3725
19157,2134,5282
19158,2134,601
19159,2134,4331
19160,2134,5283
19161,2134,5275
19162,1515,63
19163,1515,4636
19164,1515,2157
19165,1515,3920
19166,1515,4948
19167,1515,3495
19168,1515,22
19169,1515,4642
19170,1515,485
19171,1515,678
19172,1515,816
19173,1515,2499
19174,1516,1219
19175,1516,60
19176,1516,4785
19177,1516,2157
19178,1516,2192
19179,1516,2419
19180,1516,4949
19181,1516,1883
19182,1516,3712
19183,1516,3197
19184,1516,1144
19185,1516,1733
19186,1516,2499
19187,1517,63
19188,1517,3002
19189,1517,2192
19190,1517,2343
19191,1517,309
19192,1517,2552
19193,1517,4949
19194,1517,3337
19195,1517,2413
19196,1517,4948
19197,1517,1542
19198,1517,3712
19199,1517,3789
19200,1517,3197
19201,1517,2327
19202,1517,472
19203,1517,923
19204,2137,3209
19205,2137,3725
19206,2137,5282
19207,2137,601
19208,2137,3804
19209,2137,5283
19210,2137,5275
19211,402,890
19212,402,2275
19213,402,1426
19214,402,5195
19215,402,1145
19216,402,5199
19217,402,3324
19218,402,5049
19219,402,3499
19220,402,4976
19221,867,4984
19222,867,2193
19223,867,4168
19224,867,1524
19225,867,3156
19226,867,3792
19227,867,4937
19228,867,5160
19229,867,242
19230,867,4497
19231,867,3487
19232,867,4648
19233,867,3767
19234,867,444
19235,867,3488
19236,867,1450
19237,867,4664
19238,867,329
19239,867,476
19240,867,1522
19241,867,43
19242,867,1189
19243,1022,1772
19244,1022,4617
19245,1022,4553
19246,1022,3154
19247,1022,242
19248,1022,1213
19249,1022,4648
19250,1022,1522
19251,1022,4358
19252,1022,2488
19253,1022,3691
19254,403,3733
19255,403,4483
19256,403,182
19257,403,324
19258,403,106
19259,403,3829
19260,403,1460
19261,403,2450
19262,403,191
19263,403,1353
19264,403,3775
19265,403,4021
19266,403,396
19267,868,4081
19268,868,5086
19269,868,870
19270,868,433
19271,868,2193
19272,868,4159
19273,868,1602
19274,868,538
19275,868,451
19276,868,642
19277,868,3206
19278,868,5160
19279,868,4930
19280,868,1787
19281,868,1280
19282,868,1894
19283,868,4927
19284,868,476
19285,868,2624
19286,868,3447
19287,868,5163
19288,868,1742
19289,1023,3854
19290,1023,4616
19291,1023,1763
19292,1023,1181
19293,1023,61
19294,1023,495
19295,1023,1542
19296,1023,3855
19297,1023,1179
19298,1023,2798
19299,404,3733
19300,404,4483
19301,404,182
19302,404,324
19303,404,106
19304,404,3829
19305,404,1460
19306,404,2450
19307,404,191
19308,404,1353
19309,404,3775
19310,404,4021
19311,404,396
19312,1024,5149
19313,1024,3173
19314,1024,1629
19315,1024,1983
19316,1024,505
19317,1024,1894
19318,1334,3021
19319,1334,3328
19320,1334,2589
19321,1334,2835
19322,1334,3752
19323,1334,149
19324,1334,3410
19325,1334,2281
19326,1334,1113
19327,1334,282
19328,1334,137
19329,1334,4348
19330,870,4081
19331,870,5086
19332,870,870
19333,870,2193
19334,870,4159
19335,870,1602
19336,870,538
19337,870,2363
19338,870,4683
19339,870,642
19340,870,3206
19341,870,5160
19342,870,1787
19343,870,1280
19344,870,1894
19345,870,5232
19346,870,4192
19347,870,476
19348,870,2624
19349,870,5163
19350,1335,2835
19351,1335,2589
19352,1335,2912
19353,1335,3516
19354,1335,3752
19355,1335,149
19356,1335,3410
19357,1335,2281
19358,1335,1113
19359,1335,282
19360,1335,137
19361,1335,4348
19362,406,890
19363,406,2275
19364,406,1426
19365,406,5195
19366,406,1145
19367,406,521
19368,406,3324
19369,406,5049
19370,406,3336
19371,406,3499
19372,406,2884
19373,406,4976
19374,1336,3265
19375,1336,1333
19376,1336,3089
19377,1336,4663
19378,1336,39
19379,1336,3597
19380,1336,3410
19381,1336,3986
19382,1336,518
19383,1336,2619
19384,1336,137
19385,1336,3960
19386,407,3491
19387,407,3328
19388,407,2711
19389,407,1330
19390,407,5048
19391,407,3672
19392,407,2031
19393,407,513
19394,407,5062
19395,407,156
19396,408,3491
19397,408,3328
19398,408,1330
19399,408,5048
19400,408,3672
19401,408,2031
19402,408,513
19403,408,5062
19404,408,156
19405,1337,386
19406,1337,477
19407,1337,2550
19408,1337,3115
19409,1337,39
19410,1337,4355
19411,1337,68
19412,1337,3410
19413,1337,2213
19414,1337,1113
19415,1337,532
19416,1028,4617
19417,1028,4553
19418,1028,887
19419,1028,3154
19420,1028,242
19421,1028,1213
19422,1028,3563
19423,1028,4648
19424,1028,1522
19425,1028,4358
19426,1028,2488
19427,1028,3691
19428,1338,2904
19429,1338,614
19430,1338,1426
19431,1338,2743
19432,1338,3801
19433,1338,2050
19434,1338,149
19435,1338,3182
19436,1338,944
19437,1338,2788
19438,409,3491
19439,409,4749
19440,409,2450
19441,409,191
19442,409,999
19443,409,3499
19444,409,1892
19445,409,5063
19446,409,1353
19447,409,282
19448,409,1610
19449,410,3491
19450,410,4749
19451,410,2450
19452,410,191
19453,410,999
19454,410,3499
19455,410,1892
19456,410,5063
19457,410,1353
19458,410,5062
19459,410,282
19460,410,1610
19461,1339,3780
19462,1339,4245
19463,1339,349
19464,1339,2414
19465,1339,3592
19466,1340,1137
19467,1340,4552
19468,1340,4111
19469,1340,3592
19470,1340,4241
19471,411,1330
19472,411,3335
19473,411,2450
19474,411,998
19475,411,2031
19476,411,521
19477,411,3324
19478,411,397
19479,411,3775
19480,411,4501
19481,1341,2904
19482,1341,4242
19483,1341,4937
19484,1341,599
19485,1341,3701
19486,1341,242
19487,1341,538
19488,1341,5159
19489,1341,3710
19490,1341,1522
19491,1341,3592
19492,1341,43
19493,1341,1709
19494,1341,1894
19495,1341,1189
19496,1341,2971
19497,723,169
19498,723,2811
19499,723,4750
19500,723,1098
19501,1033,1532
19502,1033,543
19503,1033,1541
19504,1033,955
19505,1033,1127
19506,1033,1213
19507,1033,1003
19508,724,169
19509,724,2811
19510,724,4750
19511,724,1098
19512,415,1330
19513,415,4005
19514,415,2450
19515,415,998
19516,415,2031
19517,415,521
19518,415,397
19519,415,3775
19520,415,4501
19521,725,169
19522,725,2811
19523,725,4750
19524,725,1098
19525,1035,3733
19526,1035,411
19527,1035,181
19528,1035,3173
19529,1035,837
19530,1035,3100
19531,1035,2889
19532,1035,460
19533,1035,1629
19534,1035,1541
19535,1035,2327
19536,1345,2904
19537,1345,4242
19538,1345,3701
19539,1345,3801
19540,1345,3710
19541,1345,2971
19542,1345,1709
19543,726,931
19544,726,213
19545,726,4339
19546,726,1121
19547,726,2804
19548,726,3569
19549,1036,411
19550,1036,576
19551,1036,4732
19552,1036,3173
19553,1036,4558
19554,1036,4173
19555,1036,4358
19556,1036,3942
19557,1036,3000
19558,1346,2227
19559,1346,614
19560,1346,2743
19561,1346,3801
19562,1346,2050
19563,1346,149
19564,1346,1113
19565,1346,2433
19566,1346,2788
19567,1037,4202
19568,1037,4002
19569,1037,2749
19570,1037,311
19571,1037,1786
19572,1037,5167
19573,1037,3120
19574,1037,1509
19575,1037,1127
19576,1037,1003
19577,1037,663
19578,1037,4457
19579,1347,3963
19580,1347,386
19581,1347,39
19582,1347,4941
19583,1347,349
19584,1347,2213
19585,1347,3962
19586,1347,5271
19587,728,931
19588,728,213
19589,728,4339
19590,728,1121
19591,728,2804
19592,728,3278
19593,1038,4202
19594,1038,5151
19595,1038,337
19596,1038,202
19597,1038,5241
19598,1038,3268
19599,1038,2853
19600,1038,1288
19601,1038,3496
19602,1038,326
19603,1038,1769
19604,1038,487
19605,1038,4207
19606,1038,720
19607,1038,3691
19608,1038,3942
19609,727,931
19610,727,213
19611,727,4339
19612,727,1121
19613,727,2804
19614,1348,3963
19615,1348,386
19616,1348,39
19617,1348,4941
19618,1348,349
19619,1348,2213
19620,1348,3962
19621,1348,5271
19622,729,931
19623,729,4339
19624,729,1121
19625,729,3263
19626,729,3955
19627,1039,4202
19628,1039,5151
19629,1039,337
19630,1039,202
19631,1039,5241
19632,1039,3268
19633,1039,2853
19634,1039,1288
19635,1039,3496
19636,1039,326
19637,1039,1769
19638,1039,487
19639,1039,1983
19640,1039,4207
19641,1039,720
19642,1039,3691
19643,730,931
19644,730,4339
19645,730,1121
19646,730,4750
19647,730,3955
19648,1350,1333
19649,1350,4663
19650,1350,1679
19651,1350,3966
19652,1350,3962
19653,1350,518
19654,1350,2272
19655,1350,2619
19656,1350,2433
19657,731,931
19658,731,213
19659,731,4339
19660,731,1121
19661,731,2804
19662,731,4374
19663,1041,4202
19664,1041,4201
19665,1041,3100
19666,1041,4206
19667,1041,1248
19668,1041,1227
19669,1041,1745
19670,1041,663
19671,1041,2853
19672,1041,487
19673,1041,2619
19674,1041,2868
19675,1041,1175
19676,1351,3963
19677,1351,386
19678,1351,2550
19679,1351,4941
19680,1351,18
19681,1351,2213
19682,1351,3962
19683,1351,2433
19684,1351,2103
19685,1351,1679
19686,732,931
19687,732,263
19688,732,3755
19689,732,4920
19690,732,3263
19691,732,305
19692,732,3175
19693,732,4435
19694,732,4527
19695,732,3278
19696,887,3792
19697,887,1450
19698,887,1335
19699,887,4769
19700,887,4664
19701,887,329
19702,887,2982
19703,887,4168
19704,887,444
19705,887,4497
19706,1352,2835
19707,1352,538
19708,1352,856
19709,1352,258
19710,1352,4937
19711,1352,5160
19712,1352,242
19713,1352,3922
19714,1352,1894
19715,1352,366
19716,1352,4656
19717,1352,3752
19718,1352,4648
19719,1352,2659
19720,1352,3963
19721,1352,4440
19722,1352,476
19723,1352,3410
19724,1352,18
19725,1352,2213
19726,1352,1742
19727,1352,1522
19728,1042,4201
19729,1042,1974
19730,1042,337
19731,1042,3840
19732,1042,3268
19733,1042,4221
19734,1042,4168
19735,1042,4991
19736,1042,4206
19737,1042,475
19738,1042,1430
19739,1042,4612
19740,1042,2853
19741,1042,1175
19742,733,931
19743,733,3755
19744,733,3263
19745,733,3436
19746,733,305
19747,733,3175
19748,733,4750
19749,733,4435
19750,733,4527
19751,733,4920
19752,888,642
19753,888,3206
19754,888,4081
19755,888,5086
19756,888,2378
19757,888,1098
19758,888,5087
19759,888,323
19760,1043,1148
19761,1043,4201
19762,1043,3682
19763,1043,4553
19764,1043,4611
19765,1043,311
19766,1043,3840
19767,1043,2193
19768,1043,242
19769,1043,97
19770,1043,2714
19771,1043,4648
19772,1043,1522
19773,1043,2488
19774,1353,5149
19775,1353,2550
19776,1353,39
19777,1353,538
19778,1353,18
19779,1353,2103
19780,734,931
19781,734,3755
19782,734,4920
19783,734,3263
19784,734,3436
19785,734,305
19786,734,3175
19787,734,4435
19788,734,4527
19789,734,3278
19790,889,642
19791,889,4081
19792,889,2378
19793,889,1098
19794,889,3016
19795,889,5234
19796,889,4323
19797,889,323
19798,735,931
19799,735,3278
19800,735,3755
19801,735,3263
19802,735,3436
19803,735,305
19804,735,3175
19805,735,4435
19806,735,4527
19807,735,4920
19808,426,2275
19809,426,1330
19810,426,998
19811,426,1145
19812,426,5199
19813,426,3324
19814,426,5049
19815,736,931
19816,736,2259
19817,736,1118
19818,736,3263
19819,736,4293
19820,736,305
19821,736,3175
19822,736,838
19823,736,4435
19824,736,3278
19825,891,3521
19826,891,1777
19827,891,4968
19828,891,1455
19829,891,1545
19830,891,1457
19831,891,1502
19832,891,4604
19833,891,3767
19834,891,1091
19835,891,3018
19836,891,4011
19837,1046,4201
19838,1046,1148
19839,1046,3682
19840,1046,4553
19841,1046,4611
19842,1046,3840
19843,1046,311
19844,1046,2193
19845,1046,242
19846,1046,97
19847,1046,2714
19848,1046,4648
19849,1046,1522
19850,1046,2488
19851,1046,1441
19852,427,3491
19853,427,4749
19854,427,1330
19855,427,5048
19856,427,2730
19857,427,2450
19858,427,191
19859,427,999
19860,427,3499
19861,427,2529
19862,427,282
19863,737,931
19864,737,2259
19865,737,1118
19866,737,3263
19867,737,4293
19868,737,305
19869,737,3175
19870,737,838
19871,737,4435
19872,737,3278
19873,892,1346
19874,892,4769
19875,892,3949
19876,892,2982
19877,892,4114
19878,892,3821
19879,892,774
19880,892,1134
19881,892,3111
19882,892,1407
19883,892,3823
19884,892,4652
19885,892,584
19886,892,4011
19887,892,1921
19888,428,5048
19889,428,1330
19890,428,3335
19891,428,2450
19892,428,2031
19893,428,521
19894,428,3324
19895,428,397
19896,428,1353
19897,428,5062
19898,428,4501
19899,429,890
19900,429,2275
19901,429,5050
19902,429,1426
19903,429,5203
19904,429,5195
19905,429,1145
19906,429,3324
19907,429,5049
19908,429,1926
19909,429,4976
19910,429,2884
19911,429,4482
19912,430,3733
19913,430,182
19914,430,106
19915,430,5047
19916,430,1460
19917,430,296
19918,430,2031
19919,430,513
19920,430,889
19921,430,4021
19922,430,145
19923,895,1335
19924,895,2571
19925,895,5088
19926,895,2050
19927,895,1196
19928,895,3337
19929,895,459
19930,895,1134
19931,895,275
19932,895,3767
19933,896,5162
19934,896,3316
19935,896,1196
19936,896,2124
19937,896,693
19938,896,1136
19939,896,2739
19940,896,2738
19941,896,2327
19942,896,4386
19943,432,3733
19944,432,182
19945,432,106
19946,432,5047
19947,432,1460
19948,432,296
19949,432,2031
19950,432,513
19951,432,889
19952,432,4021
19953,432,145
19954,566,4336
19955,566,4897
19956,566,3518
19957,566,1944
19958,566,2842
19959,566,4901
19960,566,4257
19961,566,2801
19962,566,1724
19963,566,4990
19964,566,3952
19965,566,3147
19966,567,4336
19967,567,4897
19968,567,3518
19969,567,1944
19970,567,2842
19971,567,4901
19972,567,4257
19973,567,2801
19974,567,1724
19975,567,4990
19976,567,3952
19977,567,3147
19978,568,4336
19979,568,4897
19980,568,3518
19981,568,1944
19982,568,2842
19983,568,4901
19984,568,4257
19985,568,2801
19986,568,1724
19987,568,4990
19988,568,3952
19989,568,3147
19990,569,4336
19991,569,324
19992,569,1944
19993,569,2994
19994,569,2842
19995,569,2666
19996,569,1248
19997,569,3934
19998,569,1724
